Grid_ID,Lat,Lon,All_Richness,Widespread_Richness,Intermediate_Richness,Restricted_Richness,Highly_restricted_Richness,Continent,TEMPR,PREC,TEMP,AREA,PERIMETER,Hw,TEMPLGM,PRECLGM,ALTR,ALTM,HII,MDE_Continent,MDE_Globe,TEMPWATER
44,-52.4840012,-71.5,2,1,1,,,South America,18.15264737,482.6583151,5.345345147,0.023212563,9.476499933,0.087350304,-5.15219097,125.6874306,779,237.492278,9.413467025,36.56,24,5.637204188
45,-52.4840012,-70.5,2,1,1,,,South America,18.77366765,326.7438406,6.17696066,0.003573334,3.49772291,0.020133079,-4.995813364,56.54513889,362,143.5864811,8.958468698,36.34,23.73,6.776060649
46,-52.4840012,-69.5,1,1,,,,South America,18.33407627,298.1331378,6.651276069,0.000999875,1.250499997,0.006907017,-4.717526041,51.08618056,307,98.97533632,9.997644981,34.4,22.73,7.258095197
47,-52.4840012,-68.5,2,,2,,,South America,17.30495956,279.5582787,6.598275278,0.000671313,0.860999997,0.004904794,-4.638097228,46.52902778,200,77.56451613,16.1964251,32.08,21.69,7.27498154
49,-52.4840012,-60.5,2,1,,1,,South America,11.55062005,504.4639233,6.35903326,0.000191437,0.266500001,0.001638887,-5.895187496,123.4383333,263,69.72043011,8.097663271,3.12,1.7,7.114094919
55,-51.4840012,-75.5,1,,,1,,South America,11.32439026,3767.905253,5.682328798,0.000217563,0.3235,0.00183471,-5.692018799,427.8686111,448,116.373494,5.918367347,26.43,19.54,6.100164141
57,-51.4840012,-73.5,6,2,3,1,,South America,16.01292154,1568.671327,4.768197126,0.031383197,19.05838709,0.108632393,-6.220681137,331.6925,1582,370.70194,5.557168784,35.46,23.97,4.368582838
58,-51.4840012,-72.5,13,7,3,3,,South America,19.43023954,477.8938612,5.65595394,0.05929095,11.11549996,0.167514638,-5.765309611,127.8404167,1084,296.6097122,8.585074397,37.13,24.59,5.033284761
59,-51.4840012,-71.5,5,3,1,1,,South America,21.1067778,269.83625,5.681536171,0.006186013,4.372388551,0.031458751,-5.196647279,50.26958333,780,335.6371528,11.850625,37.76,24.77,6.12198464
60,-51.4840012,-70.5,10,6,2,2,,South America,21.60831941,214.0185417,6.787742187,0.005423749,3.63538856,0.028295526,-4.662839986,36.58569444,253,183.9739583,12.06319444,37.59,24.47,7.08880384
61,-51.4840012,-69.5,6,4,1,1,,South America,21.45803355,228.4859322,7.319967058,0.007900438,5.102499992,0.038244731,-4.369055563,42.95256944,228,92.97142857,12.06696396,35.03,23.37,8.30580242
64,-51.4840012,-60.5,5,3,2,,,South America,11.89197223,493.2829534,6.577267088,0.005107188,3.351500016,0.026951172,-5.433057573,107.8651389,490,58.35483871,9.363354839,3.28,1.71,7.489127408
65,-51.4840012,-59.5,5,2,1,2,,South America,12.54999166,532.7003833,6.557289065,0.004609744,5.056055681,0.0247985,-5.597781538,112.681875,463,62.80979827,9.583347465,3.31,1.78,7.6308676
66,-51.4840012,-58.5,4,,1,3,,South America,14.24527834,575.6694158,6.263384882,0.00477173,4.524111455,0.025505117,-5.811890331,106.1965278,397,70.69121813,10.71960647,3.07,1.7,7.434195086
68,-50.4840012,-75.5,2,1,1,,,South America,11.8316647,5914.750592,6.470503804,0.00303475,3.688500043,0.017594346,-5.719358805,393.7240278,392,135.2095238,6.00427491,28.43,20.91,6.587376929
69,-50.4840012,-74.5,4,,3,1,,South America,13.55639764,3693.542104,6.348798392,0.017735311,18.15116562,0.071512279,-6.516780377,357.3341667,683,208.8072519,6.025851799,34.1,23.63,5.188243274
70,-50.4840012,-73.5,6,4,,2,,South America,15.7305674,1601.294943,2.459645868,0.058808559,17.60549998,0.166632162,-6.184938367,215.0908333,2427,922.5874126,3.466099831,36.71,25.08,2.948966861
71,-50.4840012,-72.5,11,5,3,3,,South America,20.00238888,477.8102778,4.922438081,0.144067494,9.901555717,0.279126934,-5.921158273,67.50805556,1577,665.8177083,3.900833333,38.73,25.91,4.279241471
72,-50.4840012,-71.5,2,1,1,,,South America,22.58767362,187.8479167,5.76635214,0.003842153,2.185555718,0.021368988,-5.247489584,24.37951389,1136,551.8420139,7.170694444,39.47,25.77,5.593446609
74,-50.4840012,-69.5,1,1,,,,South America,23.04312019,170.8712015,7.597779421,0.009435038,6.733580775,0.203533307,-4.287401621,35.650625,472,234.6179159,8.319421914,35.54,23.67,8.715591714
75,-50.4840012,-68.5,1,1,,,,South America,22.91200967,179.6424261,8.501398111,0.002657424,1.164577203,0.377561368,-4.012875282,40.42861111,330,104.028169,9.358596931,31.56,21.92,8.819949103
80,-49.4840012,-75.5,1,1,,,,South America,11.67354967,5353.061639,6.977550156,0.009399458,10.51538854,0.04386824,-6.339390613,290.4929861,621,140.340694,6.010680908,28.7,20.71,6.317802644
81,-49.4840012,-74.5,3,,2,1,,South America,13.5209925,3824.475102,6.120283723,0.027796895,23.82855567,0.099591575,-6.807410017,348.7522222,909,361.3154122,6.05170895,34.22,24.22,4.479139237
82,-49.4840012,-73.5,2,1,,1,,South America,15.79841768,1672.934141,2.031327512,0.032703337,14.76227857,0.111854508,-6.539304685,188.2022222,2827,1146.673611,2.570888334,37.95,25.69,2.770023229
83,-49.4840012,-72.5,20,10,5,5,,South America,19.60930555,539.9470139,5.607291668,0.18417528,10.27710997,0.311600146,-6.017320891,55.19416667,1535,738.3055556,3.721388889,39.76,26.76,3.786980146
84,-49.4840012,-71.5,1,,1,,,South America,22.59518054,191.7428472,6.923660012,0.01613341,6.277388601,0.066580374,-5.522470773,21.79409722,989,556.3298611,5.872847222,39.82,26.23,6.840660621
85,-49.4840012,-70.5,3,2,1,,,South America,23.71188193,147.0294444,8.059560479,0.003538548,2.706444263,0.019971704,-4.873745657,25.81055556,756,382.1649306,6.521041667,38.23,25.54,8.123212092
86,-49.4840012,-69.5,2,2,,,,South America,24.02060425,165.7696528,9.0208371,0.005002859,3.319888547,0.026503876,-4.39075433,36.26527778,586,217.0243056,7.091388889,35.48,24.03,9.981239866
95,-48.4840012,-73.5,4,1,2,1,,South America,15.84063864,1752.776998,3.926884532,0.03153622,13.91389011,0.109008683,-7.218188658,203.634375,2317,857.7600701,2.584504958,38.87,26.47,3.2725741
96,-48.4840012,-72.5,5,4,,1,,South America,18.91127083,665.7260417,4.748525463,0.105296996,19.22627861,0.23702042,-6.93337384,70.79493056,1571,923.0347222,2.902916667,40.96,27.23,3.352279103
97,-48.4840012,-71.5,6,3,3,,,South America,21.82865279,224.1090972,5.845140338,0.071068986,15.3706671,0.187913807,-5.904749423,26.52645833,1284,887.71875,4.008055556,40.34,27.18,5.446385865
98,-48.4840012,-70.5,1,,1,,,South America,23.5171319,157.2833333,8.21737356,0.004797285,3.761000023,0.025616086,-5.181045719,27.05006944,621,594.0347222,6.248541667,38.71,25.8,7.317465066
100,-48.4840012,-68.5,1,1,,,,South America,23.89460419,209.2766667,10.35751187,0.006352806,5.184055763,0.032137947,-4.351082177,42.41652778,524,243.265625,5.114583333,26.94,20.39,10.49281906
109,-47.4840012,-73.5,3,1,1,1,,South America,16.33825246,1687.240269,4.457980959,0.020219756,13.76427232,-0.816622926,-7.361502312,226.1428472,2574,789.2705061,2.866618129,39.2,27.21,4.135836042
110,-47.4840012,-72.5,7,4,1,2,,South America,19.71965973,695.8899306,4.768039642,0.049122222,16.00037867,0.508276391,-7.148887159,91.69895833,2356,953.71875,6.255069444,41.11,28.7,4.192520904
111,-47.4840012,-71.5,2,1,1,,,South America,22.45195833,230.3208333,5.941144967,0.039488,8.277500018,0.127615678,-6.496850117,31.72236111,2175,934.8645833,4.713194444,41.76,28.25,6.00639741
114,-47.4840012,-68.5,2,,,2,,South America,23.67975691,223.8563889,10.79404312,0.003592313,2.790499975,0.02022098,-4.630197344,38.85909722,977,392.5972222,5.326041667,23.47,18.72,10.6240936
117,-47.4840012,-65.5,4,3,,1,,South America,20.11074661,184.6715686,10.16189355,0.005263753,2.356221367,0.382011414,-4.296945597,47.95298611,122,47.03225806,10.60418251,0.29,0.09,11.23391119
122,-46.4840012,-74.5,4,1,2,1,,South America,14.0980071,2359.069708,7.715065326,0.057587512,17.18352407,-1.160860189,-7.382292235,288.9777083,674,207.9042969,3.566005905,34.35,25.44,6.75033982
123,-46.4840012,-73.5,8,2,4,2,,South America,16.07166228,1820.038301,4.667772784,0.019797284,11.50937219,0.344732509,-7.476701678,286.3957639,3110,752.9454225,2.647642868,38.52,27.29,4.014088612
124,-46.4840012,-72.5,2,,2,,,South America,19.08625695,949.425625,4.546312788,0.087608725,12.30761145,0.213316267,-7.11313137,186.2285417,1720,981.5503472,3.954305556,40.62,28.99,4.20594445
125,-46.4840012,-71.5,8,4,2,2,,South America,21.9854653,335.8877778,6.225707759,0.14220068,10.37844427,0.277364699,-6.615220191,57.77236111,1793,881.1753472,4.931458333,40.08,28.79,5.12935892
126,-46.4840012,-70.5,5,3,2,,,South America,23.94351388,170.57625,9.104124133,0.0019705,2.856500022,0.012275167,-5.890473099,28.17736111,933,641.8350694,6.000625,38.11,27.76,7.83837297
129,-46.4840012,-67.5,1,1,,,,South America,23.08394309,207.4547801,11.51986461,0.002151375,1.947999979,0.013212988,-4.597276344,45.40888889,429,208.5831135,8.695054336,23.78,18.98,12.04050165
134,-46.4840012,166.5,14,5,5,4,,Australasia,11.9520581,1998.108152,9.093290962,0.000920097,0.555444275,0.006432426,-3.7205573,156.4531944,816,300.4444444,1.444891392,14.31,6.35,8.985475722
135,-46.4840012,167.5,42,28,10,3,1,Australasia,14.668835,1459.045535,9.674764276,0.008604419,1.937332831,0.040918137,-3.90942102,126.3515972,958,195.8414097,9.736717361,15.36,6.7,9.23220794
136,-46.4840012,168.5,33,25,8,,,Australasia,18.18523071,1069.0291,10.10418698,0.0005165,0.464500002,0.003909097,-4.244155375,119.1415278,432,80.17270195,21.89109272,16.01,6.62,10.45285655
137,-46.4840012,169.5,31,25,5,,1,Australasia,18.32292907,1024.013153,9.634186483,0.000228312,0.336999997,0.001914354,-4.534339983,124.1839583,530,172.4751553,18.90165394,16.45,6.78,10.19835628
138,-46.4840012,170.5,22,18,3,1,,Australasia,18.28370246,778.4905063,10.04140954,0.0007075,0.325999995,0.005132044,-4.72659404,110.4665972,289,106.3571429,18.08496732,15.63,6.67,10.33115232
140,-45.4840012,-74.5,2,,1,1,,South America,14.33115093,2281.696259,7.527309904,0.00359737,4.323890046,0.020244389,-7.318586801,247.23,794,196.378866,4.989235397,32.91,23.88,7.796437401
141,-45.4840012,-73.5,1,,1,,,South America,15.75238329,2233.645914,7.033120541,0.007669653,6.726555763,0.037354921,-7.568919855,357.6647222,1471,332.7810761,4.85078125,38.49,27.6,6.06595171
142,-45.4840012,-72.5,4,1,3,,,South America,17.99498736,1522.993541,5.597991261,0.023808597,8.802444297,0.088989596,-7.169699363,315.9436806,1577,789.375,6.328491228,40.36,29.31,5.039741068
143,-45.4840012,-71.5,3,1,1,1,,South America,21.51070835,594.7698611,6.301307874,0.009871695,6.2590557,0.045588313,-6.476585069,135.8526389,1048,859.0069444,7.869861111,41.11,29.46,6.561927989
144,-45.4840012,-70.5,5,2,1,2,,South America,24.34885419,233.6999306,8.941043693,0.002592938,1.957500002,0.015440849,-6.043259556,35.5225,418,615.3038194,6.169513889,38.38,28.29,9.077294904
145,-45.4840012,-69.5,5,2,,3,,South America,24.95027772,156.39875,9.822196475,0.05729468,6.373944257,0.163836859,-5.481658567,30.43784722,911,537.9479167,7.898194444,35.9,26.12,9.854723814
146,-45.4840012,-68.5,1,1,,,,South America,24.93888194,164.1158333,10.56736748,0.0901905,9.594999991,0.216983117,-5.007005208,41.62298611,628,442.390625,11.24076389,28,21.54,10.94155474
147,-45.4840012,-67.5,1,1,,,,South America,23.78765665,197.1326098,10.91131992,0.00074375,0.626500016,0.00535783,-4.685020542,51.67951389,709,400.8850325,18.57628013,21.77,18.09,11.98055229
151,-45.4840012,166.5,5,2,1,2,,Australasia,12.7034344,2178.950899,9.02697545,0.001990091,2.283055745,0.012377519,-3.553446474,190.2988194,846,380.025,0.07304983,14.78,6.41,8.897420609
152,-45.4840012,167.5,33,17,10,4,2,Australasia,16.82192266,2050.391841,8.186573549,0.077337297,23.57848825,0.179117364,-3.866287614,148.3772222,1271,606.738676,5.724489796,16.26,6.84,7.632007907
153,-45.4840012,168.5,44,27,12,5,,Australasia,20.7647847,1642.710417,7.900950812,0.027476743,3.352277098,0.098762828,-4.010846346,92.451875,1706,667.1163194,11.46958333,17.13,6.99,7.394083963
154,-45.4840012,169.5,36,26,8,2,,Australasia,22.96403471,1054.895833,8.111987851,0.007796251,4.750141024,0.037843879,-4.338199649,67.17243056,1569,610.84375,13.23131944,17.55,7.07,8.511984624
155,-45.4840012,170.5,46,34,10,2,,Australasia,21.83247645,801.4243302,9.126920405,0.00084025,1.122499999,0.005950492,-4.67536776,66.70201389,1262,381.8483516,15.10701275,17.73,7.05,10.00084173
161,-44.4840012,-72.5,1,,1,,,South America,17.66694214,1852.109869,6.584520339,0.010533725,6.145425509,0.149594549,-6.723231775,347.7280556,1716,720.2052632,4.88500814,41.54,30.56,5.425990796
162,-44.4840012,-71.5,3,1,2,,,South America,21.42538889,731.559375,5.956078126,0.024651805,7.251944269,0.091283297,-6.137740741,149.60625,1331,1028.677083,4.625277778,41.25,30.34,6.109261277
163,-44.4840012,-70.5,13,5,2,4,2,South America,24.8506597,248.904375,8.485899887,0.002198422,1.931388562,0.013454375,-5.76302171,44.27923611,767,748.2604167,5.605972222,39.35,28.81,9.016627591
169,-44.4840012,167.5,7,7,,,,Australasia,17.39885153,2924.879832,8.22301587,0.00418246,2.730498177,0.020248336,-3.508399012,110.4865972,1358,638.3908046,1.750068662,15.55,6.49,7.716114358
170,-44.4840012,168.5,45,28,13,4,,Australasia,20.20179832,3091.540329,6.882124024,0.014167257,4.772222891,0.060307488,-3.947636286,115.4506944,2082,939.7045872,3.963280662,17.34,6.93,6.261194533
171,-44.4840012,169.5,38,24,11,3,,Australasia,23.11896528,1952.22625,7.219013602,0.05205196,9.537323014,0.319506708,-4.188094908,97.72013889,1531,920.0104167,9.211319444,17.94,7.17,6.515705863
172,-44.4840012,170.5,42,29,10,3,,Australasia,23.01101389,1068.304028,8.673947632,0.041502544,11.70726323,-0.695815796,-4.260789344,73.36486111,1675,650.1892361,11.39229167,18.5,7.26,8.387378484
173,-44.4840012,171.5,39,35,3,1,,Australasia,20.67240279,674.7886402,11.00242909,0.00846633,3.172232882,-2.458559571,-4.45246787,54.10125,630,94.50505051,21.70189003,18.42,7.3,11.21977802
175,-43.4840012,-74.5,4,4,,,,South America,13.7298942,2116.834215,8.145271163,0.001089375,0.9335,0.007431881,-5.76223843,59.45527778,285,82.88405797,11.06942702,32.09,26.55,10.45153928
176,-43.4840012,-73.5,2,2,,,,South America,14.00418043,2495.542256,9.288754385,0.003797581,2.806444292,0.021165404,-6.278709204,35.88729167,525,109.0871795,11.21926105,37.75,29.23,9.550153421
177,-43.4840012,-72.5,3,1,1,1,,South America,17.7842876,1946.66796,7.394206083,0.028308335,9.987606326,0.253926126,-5.902888019,208.3589583,1694,658.9345133,2.769006912,40.17,30.73,6.078567211
178,-43.4840012,-71.5,13,5,5,3,,South America,22.12562502,878.8293056,6.761082465,0.031071145,8.343006546,0.107862726,-5.468428529,99.45506944,1321,980.0659722,7.061944444,40.66,30.92,6.266036696
179,-43.4840012,-70.5,6,3,3,,,South America,25.67101391,295.7718056,8.12837645,0.004274578,2.419611436,0.023318123,-5.129954001,34.471875,929,909.5364583,6.113194444,38.11,29.14,8.185192302
181,-43.4840012,-68.5,1,1,,,,South America,27.59389582,189.4372222,11.31668171,0.00034175,0.427500007,0.002727654,-4.45693056,23.80833333,1025,520.7760417,5.024861111,3.93,1.66,12.05356484
182,-43.4840012,-67.5,1,1,,,,South America,27.34088885,198.3363194,12.55240075,0.00012375,0.310500002,0.001113409,-4.17286168,29.67854167,745,293.5590278,5.305208333,4.09,1.7,13.88541765
183,-43.4840012,-66.5,1,1,,,,South America,26.81188876,189.4981944,12.82114786,0.019646164,9.952156826,0.062507909,-3.929685773,35.15701389,384,218.828125,6.515694444,4.26,1.71,14.28774868
184,-43.4840012,-65.5,4,3,,1,,South America,26.25106683,194.0375455,12.87566194,0.002171313,1.418499991,0.013315408,-3.75716666,37.07076389,306,158.5406504,12.05680219,3.83,1.58,14.32659179
187,-43.4840012,146.5,38,19,11,7,1,Australasia,16.15893011,1777.130359,9.433325526,0.006723204,2.423494929,0.031494433,-4.012855885,106.1699306,896,316.2909091,4.786658276,18.19,26.84,10.94565539
188,-43.4840012,147.5,71,46,23,2,,Australasia,16.03177427,910.9787399,10.95464019,5.87E-05,0.083999998,0.000571809,-3.963864571,68.86555556,525,132.462585,11.65015848,17.95,26.34,11.80474212
191,-43.4840012,169.5,38,25,10,3,,Australasia,19.34921266,3599.05991,7.893009809,0.005256725,2.549071479,-0.379117796,-3.777000569,105.179375,1811,713.4939759,5.898904206,18.14,7.16,7.973274932
192,-43.4840012,170.5,47,31,14,2,,Australasia,21.6166273,2901.538368,6.321789355,0.030437067,10.88329101,0.38209133,-4.095140618,108.9006944,2549,1077.524074,6.319169886,18.78,7.37,7.082401347
193,-43.4840012,171.5,62,41,16,4,1,Australasia,22.28483712,1601.24394,8.568270592,0.044869438,11.50098573,-18.89443252,-4.009130492,102.251875,1875,704.1006944,12.83564879,19.05,7.48,9.133193786
194,-43.4840012,172.5,93,70,20,2,1,Australasia,21.32770003,859.1155094,10.95844844,0.01990973,4.680882092,-4.647250279,-3.958541368,53.97395833,1525,209.9006623,20.70759907,19.01,7.3,11.33660048
196,-42.4840012,-74.5,5,3,1,1,,South America,12.75511975,2160.971982,8.676254468,0.001233813,0.474500005,0.00826364,-4.741214128,-15.70305556,715,193.2336449,13.11747851,33.66,27.73,10.53547907
197,-42.4840012,-73.5,7,4,3,,,South America,13.45532988,2257.317475,9.946340533,0.007112503,2.979111437,0.035177735,-5.014585641,-67.523125,705,127.8697917,17.94665766,37.86,30.27,10.35078882
198,-42.4840012,-72.5,17,10,3,3,1,South America,18.50319665,1815.965993,7.228200708,0.007773687,5.149554,0.037756883,-5.182815386,-0.681180556,2050,712.5906183,4.432299692,41.03,31.94,6.880141944
199,-42.4840012,-71.5,15,7,3,4,1,South America,23.12706252,899.1445833,6.881057581,0.031056862,10.30979103,0.105145482,-4.669301792,26.77194444,1640,1022.038194,7.229861111,40.37,31.37,6.522783243
200,-42.4840012,-70.5,10,7,,3,,South America,26.87815276,358.6261111,8.88845168,0.0002075,0.132499998,0.001759679,-4.383337672,11.96798611,927,830.7065972,7.620486111,37.23,29.98,9.395080899
203,-42.4840012,-67.5,1,1,,,,South America,28.23341668,193.3546528,10.42938889,0.002006271,1.659444247,0.012461906,-3.717245051,17.76097222,1336,782,2.53375,4.16,1.68,11.22113448
208,-42.4840012,145.5,46,22,17,7,,Australasia,16.21638814,2275.556925,10.21840402,0.006633859,3.721105073,0.03120342,-3.836190102,0.090625,935,252.8710462,4.963994139,21.25,28.79,11.43767968
209,-42.4840012,146.5,76,35,31,10,,Australasia,18.84270834,1444.359236,8.680953129,0.077962895,28.70389465,0.184536823,-3.7558721,43.82729167,1068,586.3368056,7.570069444,21.71,28.51,10.73212284
210,-42.4840012,147.5,89,46,38,5,,Australasia,19.42919602,689.4067591,10.56346802,0.011548375,4.461500007,0.051519732,-3.730654223,22.319375,1013,335.8960573,12.87236311,20.62,27.6,12.00083779
211,-42.4840012,148.5,59,30,28,1,,Australasia,17.85016141,674.9978471,12.38414963,0.000376722,0.456888567,0.002970077,-3.597405665,24.41520833,346,82.23728814,7.785793563,18.09,26.58,12.7772112
212,-42.4840012,170.5,29,22,5,2,,Australasia,18.24755245,2789.583217,11.04752914,0.001648928,0.752404931,0.358163941,-3.326590586,70.80506944,653,152.1707317,11.01081081,18.33,7.2,10.26759344
213,-42.4840012,171.5,50,32,13,5,,Australasia,19.82267871,3094.582665,9.197069837,0.017524264,5.471123991,-3.866547064,-3.548719314,34.98513889,1729,554.534413,9.652836791,18.95,7.38,9.288813506
214,-42.4840012,172.5,43,26,13,3,1,Australasia,22.70275,2123.364861,7.646798031,0.002670813,1.322500019,0.015825559,-3.471935762,42.92430556,1615,901.2604167,6.702013889,19.69,7.43,8.560374672
215,-42.4840012,173.5,23,20,3,,,Australasia,22.1361331,1354.876764,9.285989672,0.000106813,0.128999997,0.00097674,-3.429868348,18.55479167,2034,665.8851541,8.322584387,19.11,7.43,9.784206239
218,-41.4840012,-73.5,4,3,1,,,South America,15.28452474,1851.220149,10.29802714,0.0020805,1.2095,0.012847394,-3.97871238,-142.2509722,801,113.6423983,20.83513409,38.67,31.26,10.71921074
219,-41.4840012,-72.5,17,10,4,2,1,South America,19.18065504,2092.003872,8.925528732,0.117788556,8.746444252,0.251933721,-4.334523441,-198.2236806,1771,542.2865169,11.31102362,41.23,32.58,8.096905138
220,-41.4840012,-71.5,19,6,5,7,1,South America,23.04461806,1082.667917,6.389383971,0.044944668,9.514582092,0.139432884,-3.87663715,-51.34833333,2124,1179.208333,13.53506944,40.95,32.86,6.194213388
226,-41.4840012,-65.5,1,,1,,,South America,27.93254946,227.0450915,13.66195253,0.0028295,2.669499996,0.016602531,-2.919117192,5.453125,518,250.9981516,7.224554756,18.32,21.94,15.91711249
229,-41.4840012,-62.5,2,2,,,,South America,25.94182855,359.8060942,14.10040399,0.000521234,0.141965014,0.241244496,-2.060199926,2.445555556,38,15.82352941,18.85675676,17.47,21.65,14.85889101
230,-41.4840012,144.5,42,22,17,3,,Australasia,14.97163823,1406.031733,11.84282693,1.92E-05,0.054999997,0.0002084,-3.650202827,-115.3605556,441,123.875,7.625396825,24.07,30.47,13.01933872
231,-41.4840012,145.5,56,27,20,8,1,Australasia,16.26031893,1914.58717,9.940872902,0.007925048,6.561952452,0.038339216,-3.689991898,-89.48465278,1131,429.4174067,9.045024894,24.29,30.13,11.64528492
232,-41.4840012,146.5,80,41,31,8,,Australasia,18.18900578,1153.744218,9.677004032,0.031486224,14.76691835,0.104296473,-3.607793403,-35.41263889,1324,526.0607211,13.29963841,24.55,29.97,11.09894254
233,-41.4840012,147.5,89,47,35,7,,Australasia,19.16970904,868.8589073,10.90102923,0.001753062,2.782888569,0.011125616,-3.493526045,-7.431458333,1352,368.6059028,12.15709991,22.38,29.01,12.18570911
234,-41.4840012,148.5,79,47,29,3,,Australasia,18.09923792,866.195999,11.73057871,0.000385028,0.66911143,0.003027165,-3.358269963,-6.815763889,766,231.2569832,8.302068302,20.85,28.01,12.88237012
235,-41.4840012,171.5,49,35,13,1,,Australasia,17.76213208,2905.920048,10.64256001,0.000987992,0.651533674,0.372903199,-3.015036759,-47.664375,1024,294.9016393,10.65775194,18.56,7.27,9.762115026
236,-41.4840012,172.5,53,35,17,1,,Australasia,20.11404067,2432.124919,9.011836871,0.004186689,1.567344133,0.368578038,-3.079148433,-41.67604167,1686,678.1785714,7.071712571,19.37,7.46,9.561149253
237,-41.4840012,173.5,56,46,10,,,Australasia,20.89911725,1470.933711,9.990411255,0.006662203,2.814076393,-2.35794421,-3.028598089,-38.12111111,1938,558.6346154,9.580812302,19.47,7.52,10.68336899
238,-41.4840012,174.5,83,70,12,1,,Australasia,17.10688553,1222.364323,12.12554232,0.001689836,0.758659196,0.147854668,-3.01196468,-16.99479167,723,153.0765306,19.20241959,19.83,7.6,12.70648161
239,-41.4840012,175.5,93,70,21,2,,Australasia,17.79281127,1267.323952,12.01690246,0.00761025,1.089000003,0.037124773,-3.179803232,-0.769513889,682,208.298893,16.52966231,18.1,7.45,13.69027092
240,-41.4840012,176.5,7,4,3,,,Australasia,16.31210764,1018.681614,13.02242153,8.25E-06,0.034000001,9.66E-05,-3.295929963,18.57076389,156,65.18181818,11.17142857,16.71,7.06,13.94470195
241,-40.4840012,-73.5,12,9,1,1,1,South America,16.66554467,1638.406171,9.932056036,0.001935045,1.638629897,0.224422557,-3.667785871,-197.2035417,915,254.0021231,19.63061684,38.21,32.18,11.18409998
242,-40.4840012,-72.5,9,5,2,2,,South America,20.12026387,1930.841736,10.08201245,0.094062569,7.951055705,0.222344639,-3.730746241,-218.4590278,1649,423.6961806,17.191875,41.32,33.89,9.62647128
243,-40.4840012,-71.5,20,10,3,6,1,South America,22.81575693,1186.793056,6.776041378,0.06414725,13.64171759,0.176185173,-3.410953993,-115.3130556,1608,1207.102431,10.01701389,40.95,33.74,7.216647707
244,-40.4840012,-70.5,9,4,3,2,,South America,27.18843748,478.5522222,9.454042538,0.056583521,11.13576065,0.44947453,-3.291471638,-38.84708333,876,899.0260417,8.368055556,37.63,32.15,9.825376122
248,-40.4840012,-66.5,2,1,,1,,South America,30.48063885,255.0417361,14.22224334,0.005379625,2.71849999,0.028109276,-2.893134553,-3.820972222,711,294.3333333,4.454791667,22.81,25.48,16.49593009
250,-40.4840012,-64.5,5,4,1,,,South America,29.35363017,272.29033,14.74978286,0.009081364,3.646966858,-1.666362629,-2.258070592,-13.46270833,186,85.22787194,10.65434009,24.17,26.76,17.12562976
251,-40.4840012,-63.5,5,5,,,,South America,28.51340966,320.4063194,14.63722135,0.014258744,4.92196124,-3.400468625,-1.847484964,-19.85673611,89,48.97395833,10.71194444,25.58,27.56,16.27719658
252,-40.4840012,-62.5,3,2,1,,,South America,26.91956669,383.5758038,14.21776219,0.012149007,5.150761044,0.302350179,-1.710541074,-33.64902778,54,18.57590361,11.47329127,21.02,24.7,16.93439721
255,-40.4840012,143.5,39,26,12,1,,Australasia,12.46352453,1019.963115,13.2886783,4.23E-05,0.0525,0.000426105,-3.499911403,-159.2486111,98,52.16666667,13.67364017,26.41,32.6,13.30477587
256,-40.4840012,144.5,49,35,13,1,,Australasia,14.34020793,1101.323512,12.76172491,1.98E-05,0.041000004,0.000213939,-3.589906546,-140.4963889,122,37.16161616,12.08406305,27.81,33,14.36517258
257,-40.4840012,145.5,41,32,6,2,1,Australasia,15.99718789,1190.707133,12.48512517,0.000124931,0.211111449,0.001122848,-3.542625817,-106.8746528,221,70.63855422,14.91648974,26.23,31.73,13.43551535
259,-40.4840012,147.5,69,41,28,,,Australasia,17.92380952,737.3911565,13.14824972,0.000446063,0.802611446,0.0034414,-3.315973611,-51.65159722,268,36.53932584,9.534292972,24.71,30.44,13.82146332
260,-40.4840012,148.5,66,36,29,1,,Australasia,16.71232769,749.7503828,13.41927801,0.002251625,1.496500021,0.013726138,-3.251089691,-24.21569444,285,48.10884354,10.61466822,23,30.1,14.87498787
261,-40.4840012,172.5,55,40,12,2,1,Australasia,17.90153447,2300.985235,10.69635205,0.000133313,0.204500002,0.001189523,-2.801541068,-151.7091667,1333,409.255814,9.843270869,18.25,7.2,11.88528232
262,-40.4840012,173.5,11,7,4,,,Australasia,17.34425892,1515.845511,12.17024183,2.89E-05,0.03,0.000301817,-2.721352154,-104.2800694,332,140.6976744,10.33774834,19.82,7.63,10.22196199
264,-40.4840012,175.5,76,50,21,5,,Australasia,18.51177141,1283.180798,11.86003815,0.000448812,0.479499996,0.003459853,-2.927523728,-31.42763889,1189,248.7936508,21.73530131,19.85,7.52,13.63133592
265,-40.4840012,176.5,21,17,4,,,Australasia,18.12602021,1188.023155,12.26606861,0.000145812,0.134500004,0.001287989,-3.113157405,-4.348263889,968,226.7925697,17.05378281,18.46,7.51,13.94448538
266,-39.4840012,-73.5,34,25,7,2,,South America,17.97298767,1982.496854,11.24624105,0.000344563,0.570499989,0.002747278,-3.48329311,-196.02,536,127.0412844,22.85655914,37.92,32.99,12.21308143
267,-39.4840012,-72.5,19,14,2,3,,South America,20.36470837,2170.264167,10.56569937,0.054108625,5.905444261,0.157821963,-3.46058998,-214.2115972,1947,326.1128472,21.09194444,41.37,34.54,11.17681235
